Date,JPM,BAC,Spread
2024-07-26,204.59963989257812,40.01289749145508,6.453809599258335
2024-07-29,203.2596893310547,39.45595932006836,9.035937104875217
2024-07-30,207.44345092773438,39.63840866088867,11.934851307787966
2024-07-31,205.1394805908203,38.70698547363281,16.190162847471214
2024-08-01,200.47372436523438,37.92919158935547,17.001797993147335
2024-08-02,191.97120666503906,36.08555221557617,21.48258422705291
2024-08-05,187.88385009765625,35.19253158569336,23.68407048982911
2024-08-06,193.12802124023438,35.451786041259766,27.102516145763644
2024-08-07,193.18585205078125,35.816680908203125,24.590679032693004
2024-08-08,196.714111328125,36.69049072265625,21.96538216288789
2024-08-09,198.3914794921875,36.75770568847656,23.169408119913243
2024-08-12,198.76744079589844,36.65208053588867,24.289204404932462
2024-08-13,200.45445251464844,36.93054962158203,24.015177090112303
2024-08-14,202.67164611816406,37.26663589477539,23.865579066692845
2024-08-15,203.9344940185547,37.477882385253906,23.640783868383295
2024-08-16,206.26736450195312,37.77555847167969,23.877355499117783
2024-08-19,207.69407653808594,38.09243392944336,23.072562591325692
2024-08-20,206.79757690429688,37.15140151977539,28.803015039555447
2024-08-21,206.87469482421875,37.20902633666992,28.47432663827962
2024-08-22,208.8316192626953,37.67953109741211,27.11785562749597
2024-08-23,210.45111083984375,38.18846130371094,25.153351525447505
2024-08-26,211.2801971435547,38.33249282836914,24.968136937495416
2024-08-27,212.2537841796875,38.09243392944336,27.632270232927254
2024-08-28,213.3238525390625,38.361297607421875,26.808942900237156
2024-08-29,214.21075439453125,38.572547912597656,26.20817479308934
2024-08-30,216.70748901367188,39.12948226928711,24.78285820900598
2024-09-03,212.36949157714844,39.08147430419922,20.78294316042596
2024-09-04,211.43441772460938,38.889427185058594,21.200306315326117
2024-09-05,209.7956085205078,38.54373550415039,21.995932079664755
2024-09-06,204.8117218017578,37.46126937866211,24.63500400752551
2024-09-09,209.00511169433594,38.147483825683594,23.99592456995063
2024-09-10,198.1601104736328,37.963844299316406,14.444152284932528
2024-09-11,199.76998901367188,37.69322967529297,17.959757054666028
2024-09-12,199.16268920898438,37.48059844970703,18.849851950333374
2024-09-13,196.96475219726562,37.35496139526367,17.536678025377938
2024-09-16,200.37730407714844,37.78987503051758,17.886474796049157
2024-09-17,201.71725463867188,38.22480392456055,16.163562792695387
2024-09-18,200.0592041015625,38.292457580566406,14.029080698162403
2024-09-19,202.90298461914062,39.500572204589844,8.365058890617235
2024-09-20,203.4910430908203,38.920677185058594,13.036862478356142
2024-09-23,203.8284454345703,38.53407669067383,16.09678843006199
2024-09-24,203.97303771972656,38.12815475463867,19.099970059759954
2024-09-25,202.62344360351562,37.93485641479492,19.11162431556872
2024-09-26,202.2281951904297,38.195804595947266,16.87872283695586
2024-09-27,202.9222869873047,38.07982635498047,18.389558284259437
2024-09-30,203.26931762695312,38.350440979003906,16.83086269421338
2024-10-01,199.58682250976562,37.905860900878906,16.27919585040499
2024-10-02,199.82785034179688,37.915523529052734,16.452177382185113
2024-10-03,197.84197998046875,37.93485641479492,14.330160692521844
2024-10-04,204.8641357421875,38.76604080200195,15.498937708989246
2024-10-07,204.58282470703125,38.621063232421875,16.238589816764176
2024-10-08,204.40826416015625,38.592071533203125,16.268195034559
2024-10-09,206.99794006347656,38.84335708618164,17.088264172603516
2024-10-10,206.43536376953125,38.630733489990234,18.023028851180214
2024-10-11,215.60101318359375,40.54438400268555,13.712340873380612
2024-10-14,214.8153839111328,40.50572204589844,13.19897739367346
2024-10-15,215.69801330566406,40.72801971435547,12.516138923682348
2024-10-16,216.910400390625,41.365909576416016,9.236368771495194
2024-10-17,217.6669158935547,41.17259979248047,11.354213238193807
2024-10-18,218.58831787109375,40.9019889831543,14.181314581510975
2024-10-21,216.28965759277344,40.360748291015625,15.694187354328875
